,employeeID,year,team,region,age,experience,workSampleTest,b5cons,b5extra,b5open,b5emos,b5agree,feedbackmeet,teamBonus,productivity
943,235,2021,23,1,24,3,117.49455215152449,-0.7,0.6,-0.2,0.9,-0.2,1,0,2.210935465815504
947,236,2021,23,2,32,9,107.81073320620607,-0.5,-0.8,1.3,-0.3,-1.2,0,0,-0.7916429823092286
951,237,2021,23,1,55,28,147.63844079849565,-2.4,-0.0,-1.0,1.1,0.6,1,0,-0.7190622512493655
955,238,2021,23,1,35,6,113.99325436979576,0.3,-0.4,1.4,-0.4,-0.7,1,0,0.2030421610190461
959,239,2021,23,2,48,20,85.68488169205806,-2.0,-0.9,-1.8,-1.0,0.6,1,0,-1.3886400994703971
963,240,2021,24,1,45,20,96.24226271343694,0.4,-1.5,-2.0,-0.9,1.4,1,1,0.4624059492629467
967,241,2021,24,2,50,29,119.00482900154373,-0.2,2.5,-0.3,0.3,1.8,1,1,1.3316586501229886
971,242,2021,24,1,40,20,111.63064860590625,-0.3,-0.4,0.6,-0.9,0.7,0,1,0.2917429910687391
975,243,2021,24,1,24,3,100.48372140534788,-0.2,1.8,-1.0,-0.2,-0.5,0,1,0.15043668638613372
979,244,2021,24,2,42,19,85.07945922506913,-0.8,-1.8,-0.9,1.6,-0.1,1,1,-0.0015921507343912482
983,245,2021,24,2,26,3,104.53922240612225,1.8,0.2,-0.8,1.6,-0.4,0,1,1.6172766881018887
987,246,2021,24,2,39,11,115.81944105999231,0.8,0.6,-1.1,-1.6,0.8,0,1,-0.33340845668753266
991,247,2021,24,2,44,18,88.91371448421931,-1.0,1.5,-1.0,0.0,-1.9,1,1,1.274963754397022
995,248,2021,24,1,33,10,92.1895290779843,1.3,-1.1,0.3,-0.6,0.1,1,1,1.3498758937664463
999,249,2021,24,1,28,4,109.9507995978624,-0.2,0.7,1.0,0.7,-0.1,0,1,-0.08678060658868689
1003,250,2021,25,2,69,41,108.63801062132504,-0.6,1.9,1.8,-1.3,-0.2,1,1,-0.7212865047408517
1007,251,2021,25,2,28,4,88.87726075528744,-1.1,-0.7,0.4,-1.1,-1.9,1,1,0.4223281191855223
1011,252,2021,25,1,54,26,88.92915454256774,1.1,-0.2,-1.5,0.8,1.5,1,1,0.32426736406681994
1015,253,2021,25,2,28,3,91.26781186326971,-0.3,-2.0,0.7,1.1,0.1,1,1,-0.06999385774286772
1019,254,2021,25,2,60,36,121.03759847795496,-2.0,-1.1,1.0,-0.8,-0.5,0,1,0.8084267334461835
1023,255,2021,25,1,58,35,96.31005743926607,-0.4,-0.7,-0.8,-1.2,0.8,1,1,-0.8810487938760182
1027,256,2021,25,1,60,40,111.6115707857971,0.3,0.1,0.9,1.2,-0.1,1,1,0.3527851094892323
1031,257,2021,25,2,43,22,107.5392125143972,0.1,0.8,1.0,-0.2,-1.2,0,1,0.8029956332477045
1035,258,2021,25,2,65,40,104.95957281918037,-2.0,-1.5,0.1,-0.9,0.8,1,1,-0.0682485376638941
1039,259,2021,25,1,37,15,90.11559815482121,-1.4,1.1,0.8,1.0,-0.8,1,1,-1.3733110244180489
1043,260,2021,26,2,32,5,119.29400674483931,1.3,0.5,0.3,0.6,0.3,1,1,-1.1796492361945716
1047,261,2021,26,2,63,35,103.0545485392598,2.0,1.1,-2.9,1.7,-0.9,0,1,-0.553896450948416
1051,262,2021,26,1,27,3,97.1301312898086,2.6,0.8,1.5,-0.2,-0.9,1,1,-1.237639783962594
1055,263,2021,26,2,23,3,120.665207121683,2.4,0.5,1.5,0.0,2.0,1,1,-0.13924614487067372
1059,264,2021,26,2,36,13,93.99070529594377,2.3,0.4,0.1,-2.2,0.6,1,1,0.2696609657113072
1063,265,2021,26,2,39,13,109.76540643846121,-1.3,2.5,-0.1,-2.2,-0.9,1,1,0.09485910347581655
1067,266,2021,26,2,69,44,105.63177347544452,2.6,-2.1,0.0,1.5,-0.1,1,1,0.18247504033727444
1071,267,2021,26,1,28,3,115.93679825551843,0.3,-0.1,0.7,-0.7,0.1,1,1,0.6581172701364494
1075,268,2021,26,1,24,3,107.14247255717191,2.1,0.8,0.9,0.1,1.3,0,1,0.33343682507419853
1079,269,2021,26,1,46,20,100.87674455777598,1.7,0.9,-1.5,1.0,0.5,0,1,-0.2956498670414524
1083,270,2021,27,1,48,23,93.23557610392554,-1.6,0.5,0.2,-0.2,0.2,1,1,-1.3063278723560017
1087,271,2021,27,1,55,31,104.3977049795572,-1.1,0.6,1.5,1.4,-0.2,1,1,-1.6029093901213782
1091,272,2021,27,1,63,41,115.81315070421985,-1.2,-0.3,-0.2,-1.3,-0.3,0,1,-0.998100411505827
1095,273,2021,27,1,68,45,82.77337806325627,-1.2,-0.2,0.8,0.9,1.5,0,1,-0.9039940792403812
1099,274,2021,27,1,32,10,95.77386719384599,-0.6,0.0,1.3,-0.8,0.3,0,1,-0.9324900937639125
1103,275,2021,27,2,35,13,104.83512729343164,-1.7,0.5,0.4,-0.0,-0.0,1,1,-0.6162895319991483
1107,276,2021,27,2,30,9,112.23504585885395,-0.9,-0.4,0.8,0.4,1.1,1,1,1.194575677025945
1111,277,2021,27,2,53,26,100.53776977863366,-1.2,-1.5,-0.3,2.1,0.4,1,1,0.7946816883395835
1115,278,2021,27,2,37,15,107.53769293996639,-1.3,1.2,1.0,1.1,-0.6,1,1,-1.382134757725837
1119,279,2021,27,2,49,29,94.24406366232317,-0.4,-0.6,0.6,0.3,-0.1,0,1,0.08748018279499781
1123,280,2021,28,2,39,12,114.09516408521318,0.8,1.2,-0.1,-0.3,-1.1,1,0,0.3267875427679053
1127,281,2021,28,1,41,19,102.2556339980722,-0.3,-0.3,0.6,0.4,1.2,0,0,-0.4098399960201655
1131,282,2021,28,2,43,15,73.02496023861184,1.0,-0.3,-0.6,0.2,0.8,0,0,0.27821421798338014
1135,283,2021,28,1,45,21,110.41029983277939,2.8,0.7,0.7,-1.3,-0.3,1,0,-0.2614839564276937
1139,284,2021,28,2,56,33,121.63084538957305,-0.8,0.4,-1.9,-0.4,0.0,1,0,0.043889832545718675
1143,285,2021,28,2,68,45,90.15559316073707,1.2,0.2,-1.8,-0.4,-0.2,1,0,-1.9097446191548888
1147,286,2021,28,1,49,26,85.3439946239879,1.0,-0.1,-2.0,0.2,-1.4,0,0,-0.14019308190841712
1151,287,2021,28,2,45,25,105.8797963245575,0.9,-0.3,-0.9,-0.1,-2.1,0,0,0.9781218231856724
1155,288,2021,28,2,50,23,109.45491291930625,0.8,-1.1,-0.7,-0.7,-0.7,1,0,-0.9264989044337926
1159,289,2021,28,1,31,8,112.95238876932896,0.1,0.5,0.8,0.6,-0.5,1,0,0.7132183865450124
1163,290,2021,29,1,35,8,119.86253689189053,1.6,1.0,0.7,0.2,-0.1,0,1,-1.00190887613843
1167,291,2021,29,2,66,41,107.22775373765373,0.4,1.2,1.9,-0.7,0.4,1,1,0.006053126853465635
1171,292,2021,29,2,23,3,88.16210177568992,-0.5,1.8,0.8,0.9,0.1,1,1,-0.9479443936208335
1175,293,2021,29,2,37,11,117.57203331214129,0.8,-1.8,1.7,-1.5,0.5,1,1,0.5600352491007334
1179,294,2021,29,2,36,10,106.31879973569032,-0.8,-0.8,-1.1,1.9,-0.8,1,1,-0.7649843391721017
1183,295,2021,29,2,32,11,119.43182457528941,-0.6,1.4,-0.9,-1.0,0.6,1,1,-0.06508145439631301
1187,296,2021,29,1,59,36,101.49460310451228,0.7,-1.7,-0.6,0.7,0.4,1,1,-0.07098087088450554
1191,297,2021,29,2,61,34,114.35990043692891,-0.5,0.4,-1.7,0.7,-0.1,0,1,-1.4714347028797523
1195,298,2021,29,1,60,40,84.4665766056894,-1.5,-0.2,-0.2,0.1,0.2,1,1,-1.3900289606857508
1199,299,2021,29,2,57,30,106.80702198179839,0.3,0.4,0.6,0.4,-0.8,1,1,-0.48565259491497165
1203,300,2021,30,2,26,4,96.27046450954964,0.6,-0.2,0.3,-0.8,-0.8,1,0,-0.26305771393909516
1207,301,2021,30,1,55,31,113.11112399364823,-0.9,0.4,-1.2,-1.4,0.5,1,0,-0.15348419509914174
1211,302,2021,30,1,24,3,111.82454519509524,0.0,-1.1,-1.0,0.3,1.5,1,0,0.12425108106573762
1215,303,2021,30,2,28,6,124.37791210703864,-2.4,-1.6,0.0,-0.2,-0.4,1,0,0.6347037539432095
1219,304,2021,30,1,25,3,87.57862369405035,-0.1,1.1,0.1,1.0,0.2,1,0,0.8546039451915188
1223,305,2021,30,2,45,23,94.05565192258555,-1.4,1.3,0.9,-0.0,0.4,1,0,-1.2754813305996449
1227,306,2021,30,2,56,28,105.31183752254563,-0.8,-0.8,0.8,1.1,-0.0,1,0,-0.31275559829657684
1231,307,2021,30,1,57,37,111.92758446550668,-1.5,-1.0,0.7,-0.4,0.8,1,0,-0.19515569912111402
1235,308,2021,30,1,57,28,97.70296895326288,-0.1,-0.1,1.0,1.2,0.8,1,0,0.7324408294554755
1239,309,2021,30,2,45,16,95.48294052207976,-2.0,0.3,0.6,-0.4,0.6,1,0,0.4443816192907408
1243,310,2021,31,2,66,46,100.88581322343208,-0.9,-2.2,1.0,-1.8,1.8,1,0,-0.07322128779437179
1247,311,2021,31,1,26,4,82.5742048309322,-0.5,-0.7,-0.0,-0.7,-0.3,1,0,-1.4297412251327901
1251,312,2021,31,1,41,21,110.71602381985996,0.3,1.6,-0.9,-0.9,-0.0,1,0,-0.14128417798400925
1255,313,2021,31,2,51,25,120.82817829243105,0.5,-1.0,-0.6,0.3,-1.7,0,0,0.6648458324796097
1259,314,2021,31,2,54,34,90.74651097937232,-0.3,1.0,-0.9,-1.0,0.2,0,0,-2.123849669770955
1263,315,2021,31,1,57,32,101.12447550715892,-1.6,-0.5,-0.0,0.5,0.3,1,0,0.297889780444236
1267,316,2021,31,2,63,37,100.24442867343366,0.5,0.2,0.9,-0.8,-1.4,1,0,-0.722744213986135
1271,317,2021,31,1,33,9,101.38753700133685,-0.1,0.5,1.1,-1.8,-1.3,1,0,-2.0500634447216712
1275,318,2021,31,1,24,3,90.68966657414794,-0.8,-1.6,0.4,0.9,0.3,1,0,-1.0566101132591912
1279,319,2021,31,1,53,30,96.77226295304857,2.4,1.4,-0.9,0.1,1.0,0,0,-1.6631522457619314
1283,320,2021,32,2,68,45,113.95992970245753,-0.3,-1.4,0.3,2.9,-1.0,0,0,-0.5964894487306154
1287,321,2021,32,1,35,15,92.55557932627455,-0.0,0.4,0.4,0.4,-0.4,1,0,1.5014723972527828
1291,322,2021,32,2,43,22,99.13840771195044,0.8,-1.2,0.6,0.2,1.4,0,0,1.335874399833171
1295,323,2021,32,1,68,45,100.33370962194122,1.9,-1.0,1.6,0.2,-0.3,0,0,1.2606584404600574
1299,324,2021,32,1,49,28,67.92961691527186,-1.4,-0.6,1.8,-0.3,-0.4,0,0,0.06545709235733749
1303,325,2021,32,2,60,39,78.57989218120785,-0.2,-0.3,2.4,-0.7,-0.7,0,0,0.44633444378238113
1307,326,2021,32,1,51,25,127.08779658091186,-0.2,0.5,-0.7,-1.3,0.7,1,0,-0.23655810707233654
1311,327,2021,32,1,52,32,99.55923261453127,0.3,0.0,-0.0,-0.6,-1.0,0,0,-0.07552600300126616
1315,328,2021,32,1,60,36,105.59652532092963,-1.4,2.4,-0.5,0.1,-0.8,0,0,0.45018508853095085
1319,329,2021,32,2,44,16,86.76993771580752,-2.4,0.0,0.2,-0.4,0.6,0,0,1.2578514904274087
1323,330,2021,33,1,45,24,98.81672745323682,-0.9,-0.2,-2.0,-0.9,0.2,0,0,-0.07051276484368599
1327,331,2021,33,1,64,35,91.74492570746403,-0.0,-0.6,0.1,-0.1,0.8,0,0,-0.09527585029663681
1331,332,2021,33,1,50,29,103.67912357380757,-1.5,0.8,0.9,-0.3,-0.1,0,0,-2.1017854993830505
1335,333,2021,33,1,24,3,107.6301718512408,-0.7,0.3,-1.4,1.6,0.2,1,0,-1.1138856219732423
1339,334,2021,33,2,69,49,101.29198969302378,-0.9,0.5,0.8,-0.4,0.3,1,0,-0.7696066888419586
1343,335,2021,33,2,34,8,116.66973231539868,-1.2,0.1,1.4,-0.4,-0.1,1,0,-0.20328561242157078
1347,336,2021,33,2,36,7,117.82997248852925,0.6,1.9,0.2,0.6,1.3,0,0,0.039167417805481934
1351,337,2021,33,1,34,9,107.77539126488574,-3.0,-0.6,0.5,2.5,-1.3,0,0,0.4512901519419377
1355,338,2021,33,1,30,3,106.31395367225915,0.1,1.2,0.9,0.5,-0.1,1,0,-0.11961641073377385
1359,339,2021,33,1,37,12,83.34437185102232,-0.2,-0.4,0.9,-0.3,0.5,0,0,-0.6719804421640221
1363,340,2021,34,2,58,35,108.64534068316999,0.3,-1.8,-1.0,0.8,0.2,1,0,0.1633185641709253
1367,341,2021,34,2,60,31,101.65658344273825,-0.4,-0.1,-0.8,-0.4,-0.4,0,0,2.6487935184317037
1371,342,2021,34,1,53,33,101.85084279501724,-0.6,1.8,0.2,-1.7,-0.3,0,0,0.5375130004106154
1375,343,2021,34,1,51,30,98.25701847247913,-1.7,0.4,-1.0,-1.3,3.7,1,0,0.4299205764639428
1379,344,2021,34,1,44,17,98.2863132854491,0.5,1.9,-0.2,-0.6,-0.0,1,0,-0.2795696746853568
1383,345,2021,34,2,35,13,114.51539497447617,-0.2,0.4,-1.8,0.7,1.0,1,0,-1.8101853790043176
1387,346,2021,34,2,37,8,98.54709610433757,-0.4,0.6,-0.1,0.2,-1.2,0,0,-0.17572531745422695
1391,347,2021,34,1,24,3,110.1510055838158,-0.2,-0.3,-1.1,1.0,-1.0,0,0,1.414237686520532
1395,348,2021,34,1,61,35,96.25530591397859,0.1,1.1,1.0,-0.0,1.7,0,0,2.148889713962701
1399,349,2021,34,2,67,39,91.19275642499414,-1.3,-0.2,-0.6,-0.3,-0.8,0,0,0.031617384178798585
1403,350,2021,35,2,25,3,103.72173890027979,-0.8,1.6,0.5,1.8,0.6,1,0,-0.751859282750539
1407,351,2021,35,1,33,13,120.98569955138537,0.9,2.2,0.3,-0.0,2.6,1,0,-0.9064294749960802
1411,352,2021,35,1,26,3,91.39843429130973,0.9,0.0,-1.9,0.7,0.5,1,0,0.05744258459268221
1415,353,2021,35,1,58,31,86.41759610662507,-0.2,-1.6,-1.2,-1.2,-0.1,1,0,-1.5825366105570613
1419,354,2021,35,2,47,18,92.62031598049029,-1.0,0.7,0.3,0.8,-1.3,1,0,-1.2894976381764567
1423,355,2021,35,1,24,3,115.58613460385128,-0.4,1.1,-0.1,0.5,2.1,0,0,0.02784361729873552
1427,356,2021,35,1,68,44,105.21047956107915,0.0,0.6,-0.0,1.1,-1.2,1,0,-1.589578990945363
1431,357,2021,35,2,41,20,125.97800780771692,-1.5,-1.8,1.5,-1.5,-1.2,1,0,-1.611859173738409
1435,358,2021,35,2,59,35,110.82933246874524,0.2,0.6,-0.1,1.4,0.3,1,0,-0.8109526829846252
1439,359,2021,35,2,37,9,110.70337925739372,-0.6,1.0,0.6,-0.2,0.7,1,0,-0.7415523620313583
1443,360,2021,36,1,36,9,93.03140362044931,-1.4,1.0,-0.3,-0.3,-0.6,1,0,-0.37597369841995104
1447,361,2021,36,1,54,31,117.78673551320406,-0.6,-0.5,-0.9,2.9,-0.9,1,0,-0.6633947603527237
1451,362,2021,36,1,44,16,99.40752685129765,-2.2,-1.4,0.0,1.1,-0.2,1,0,-0.5068095948984577
1455,363,2021,36,1,59,39,101.01925040376432,-2.2,-0.6,1.3,-0.0,-1.2,1,0,-0.43852233131874013
1459,364,2021,36,2,52,30,118.81458422875653,-0.5,-1.0,-0.4,1.6,2.2,1,0,-0.5912876153350921
1463,365,2021,36,2,52,28,112.85254876189207,-0.4,1.6,0.1,-1.9,-0.1,1,0,-0.19308983574266222
1467,366,2021,36,1,25,5,73.45399034610331,-1.0,-1.4,0.5,0.5,0.2,1,0,-1.2545598427127098
1471,367,2021,36,2,34,13,78.31930949622918,-2.3,1.5,0.1,-0.1,-0.0,1,0,-2.6930538854295407
1475,368,2021,36,1,42,18,114.07862186209479,-1.2,0.7,-0.6,-0.8,-1.3,1,0,-0.03056158806772101
1479,369,2021,36,1,30,8,109.19903516842409,-0.8,0.7,-0.1,1.2,0.0,1,0,-1.1848687822555506
1483,370,2021,37,1,41,15,69.88718325204238,-1.2,-0.2,-0.5,0.5,-2.0,1,1,-3.2082499316641795
1487,371,2021,37,2,46,17,110.02035112292332,1.0,-0.7,-0.3,0.8,1.6,0,1,-0.03338364692767867
1491,372,2021,37,2,24,3,96.63426063227881,0.0,-1.4,-0.1,0.8,0.2,1,1,0.05134916084177235
1495,373,2021,37,2,24,3,93.10717052505655,1.2,0.2,1.1,-1.1,0.5,1,1,-0.5360294790820731
1499,374,2021,37,2,29,7,75.03095829302488,-0.5,0.5,-0.4,-0.9,1.0,0,1,0.823510283783916
1503,375,2021,37,1,49,28,89.75606921008168,0.4,0.2,-1.1,0.0,1.4,0,1,0.26003568746735795
1507,376,2021,37,1,26,3,123.92339196646942,1.6,1.1,-0.0,-0.4,-1.1,0,1,1.6074965115206086
1511,377,2021,37,1,32,11,79.87287293407769,2.2,0.3,0.5,0.2,-0.2,0,1,-0.04833374245353135
1515,378,2021,37,2,62,36,98.55877426385625,-0.9,-0.3,-1.4,-0.5,0.2,0,1,1.029417432255258
1519,379,2021,37,1,37,17,89.1811869450887,-0.5,2.7,0.1,-1.3,2.2,1,1,0.5349246842972415
1523,380,2021,38,1,55,26,123.72742745755804,1.9,1.1,0.5,-0.6,-1.0,1,1,-0.7847007399710092
1527,381,2021,38,1,48,25,107.95348425152234,0.3,-1.0,0.5,0.0,0.6,1,1,-0.32758338949155286
1531,382,2021,38,1,55,34,126.50397801609901,0.8,-0.8,1.3,0.1,-0.6,0,1,-0.4930120378601955
1535,383,2021,38,2,48,25,77.666495732506,0.2,0.1,-0.3,-0.0,-0.7,1,1,0.4223226456273292
1539,384,2021,38,2,26,3,102.93464233819873,0.5,-0.3,-0.9,0.5,0.4,1,1,-1.774335730801271
1543,385,2021,38,1,42,19,102.03255062135091,0.6,-1.8,0.7,-2.5,-0.9,1,1,-0.3628122172583404
1547,386,2021,38,2,26,3,104.32723215735861,1.1,1.1,-0.8,0.2,1.2,1,1,0.015245013873347644
1551,387,2021,38,1,44,20,72.60196202477441,-0.0,0.5,-0.4,1.5,0.3,1,1,-1.2413964483587592
1555,388,2021,38,1,45,17,99.44137824377091,-0.9,0.1,1.6,-1.5,-0.1,1,1,0.7889684190391809
1559,389,2021,38,1,49,23,98.18888267352065,0.7,1.2,0.6,-0.7,0.2,1,1,-2.220776739851051
1563,390,2021,39,2,62,36,104.93892262912675,0.3,-2.3,-1.0,1.6,-0.6,1,0,-0.20617300327812277
1567,391,2021,39,1,55,35,81.49974465203717,1.0,-0.5,0.1,1.7,-2.6,0,0,0.2583395632132647
1571,392,2021,39,1,54,31,98.32506622162249,0.4,-0.0,-0.2,-1.7,-0.8,0,0,1.0157398896098182
1575,393,2021,39,1,57,29,110.28944408856047,1.2,-1.2,1.2,0.1,-0.8,0,0,-0.02503729150504402
1579,394,2021,39,1,50,26,94.79479006007276,0.4,-0.1,-0.2,1.5,-0.8,1,0,-0.45099196201698943
1583,395,2021,39,1,60,34,121.48264206925657,0.6,-1.5,0.1,1.9,-2.4,0,0,-0.8877474978954307
1587,396,2021,39,2,27,4,91.61988450521777,-1.2,-0.4,0.7,1.8,0.3,0,0,-0.006903820071851376
1591,397,2021,39,2,36,13,95.72484326782133,-1.6,0.4,1.4,-0.4,1.3,0,0,-0.3933457131653434
1595,398,2021,39,2,51,30,82.61664634532674,-0.4,-0.3,1.2,-0.1,0.1,1,0,0.27806274522712804
1599,399,2021,39,1,25,3,121.32178169581346,0.1,0.0,2.1,-2.1,-0.9,1,0,1.324502668219001
1603,400,2021,40,1,45,24,89.73367706323164,0.9,-0.1,0.2,-1.8,-0.1,1,1,-1.130072896703704
1607,401,2021,40,1,61,40,85.76169279823077,0.4,0.3,0.1,0.3,1.7,1,1,0.6009269712687871
1611,402,2021,40,1,50,22,98.5583899747282,0.3,0.7,0.1,1.4,0.4,1,1,0.2984450031930803
1615,403,2021,40,2,45,21,86.29936521613712,-0.2,-0.7,1.0,0.3,0.2,1,1,1.7970229615598725
1619,404,2021,40,2,63,36,90.04527587303241,0.6,1.9,0.1,-0.2,-1.9,1,1,0.4999717688171532
1623,405,2021,40,1,54,32,95.36580600782537,-0.8,-0.4,-0.6,0.1,0.4,1,1,-0.31929269041547087
1627,406,2021,40,1,40,20,107.8941484728585,-0.8,1.0,1.7,-0.3,-1.4,0,1,0.781715691324834
1631,407,2021,40,1,26,3,97.88647381631716,0.7,-1.1,-0.1,1.0,0.2,1,1,1.8450741507579687
1635,408,2021,40,1,25,4,125.87713736524141,1.3,-0.1,-1.1,1.0,-0.0,0,1,1.4585735794583445
1639,409,2021,40,2,30,3,111.38801263034391,0.7,0.9,-1.7,2.5,0.5,1,1,0.9834338517550006
1643,410,2021,41,2,45,20,88.38397759118764,-0.5,0.3,-0.0,-0.1,0.0,1,0,-0.3801877318811127
1647,411,2021,41,2,31,3,98.45609937147846,-0.4,-0.5,-0.6,-0.4,-0.5,1,0,1.564730169509166
1651,412,2021,41,1,47,27,90.02925517670631,0.1,1.0,-1.9,-0.0,1.1,1,0,0.7513891947036484
1655,413,2021,41,1,27,7,83.6860122162148,-1.0,-0.7,0.2,-0.2,-1.2,1,0,0.7703125074277944
1659,414,2021,41,1,53,26,97.9574795291174,0.4,1.8,-1.2,-0.2,-0.6,1,0,0.231021529977313
1663,415,2021,41,2,32,7,111.59517463241657,0.3,-0.1,0.0,-1.1,-1.2,0,0,-1.0527282266412306
1667,416,2021,41,2,46,20,95.85599310929858,-0.2,-1.4,-1.6,-1.6,0.3,1,0,0.8859246059617981
1671,417,2021,41,1,24,3,106.52800560108406,-1.3,0.2,0.2,-1.1,-1.3,1,0,-0.5766312297645906
1675,418,2021,41,1,39,14,90.84442307567915,-1.7,0.7,-1.4,-0.3,-0.3,1,0,-0.5817577178621237
1679,419,2021,41,1,30,3,89.89876154304858,-1.2,1.2,0.8,-1.1,0.1,1,0,-1.0026549617686396
1683,420,2021,42,1,35,11,101.5147204666094,-1.2,0.9,0.2,1.1,-1.0,1,0,-0.26157967556819217
1687,421,2021,42,2,33,8,104.91875073519736,-1.3,-0.8,-0.1,-2.1,-1.9,1,0,-0.39360960255435906
1691,422,2021,42,2,66,39,131.74778837052168,1.0,0.8,-0.8,-1.3,1.5,1,0,-0.825986439660285
1695,423,2021,42,2,58,34,112.37349764509425,0.6,-1.2,-0.6,0.4,2.2,1,0,0.569291197543834
1699,424,2021,42,1,54,27,94.40156305636611,-0.2,0.3,-0.0,-0.6,0.2,0,0,-0.9112063296754784
1703,425,2021,42,1,28,3,113.875578228436,-1.5,1.3,-0.5,1.7,1.5,1,0,-1.0296511623295603
1707,426,2021,42,1,59,31,108.48509742512407,-0.5,-0.7,1.8,1.1,0.3,1,0,0.0024378211682198805
1711,427,2021,42,2,49,24,109.40468035295599,0.2,-0.6,0.1,0.8,0.2,0,0,0.6760292821192975
1715,428,2021,42,2,69,47,88.29985186602214,-0.5,1.3,-0.4,0.2,-0.8,0,0,1.2083626178707416
1719,429,2021,42,1,55,33,105.49566771627666,1.2,-0.9,1.8,0.1,0.6,0,0,-1.2458528864236567
1723,430,2021,43,1,28,3,86.72531152826387,1.3,0.1,0.4,1.4,0.5,0,1,-0.16256666289262003
1727,431,2021,43,2,55,35,102.93361516130389,-0.5,-0.4,-0.9,0.4,0.7,1,1,1.143618364893539
1731,432,2021,43,2,45,25,125.06176139494268,0.2,-0.3,-0.3,0.6,-0.0,1,1,0.0392996477483799
1735,433,2021,43,2,60,40,74.50303227205647,1.3,-0.4,0.2,-0.0,-1.0,1,1,0.6414477748616837
1739,434,2021,43,1,67,44,81.39851111114767,1.1,-0.1,-0.4,0.7,-0.7,1,1,-0.20628467972542924
1743,435,2021,43,2,68,47,116.57397650649023,1.4,0.5,-0.7,-1.2,-1.0,0,1,2.0961452206221787
1747,436,2021,43,2,34,14,96.06643605023513,-1.6,-1.0,0.6,0.3,-0.7,1,1,-1.1419837734078766
1751,437,2021,43,1,38,17,93.297114876705,-0.6,-3.4,0.7,0.1,-1.6,1,1,0.13086098105986246
1755,438,2021,43,1,67,38,103.72626808454706,-1.1,-1.6,0.9,-0.0,0.4,1,1,-0.021999976797548015
1759,439,2021,43,2,39,10,119.59200192350124,0.2,-0.3,-1.4,0.3,-0.6,1,1,-0.7971521047240296
1763,440,2021,44,2,42,21,92.15871671233415,0.0,0.2,-0.2,-0.1,0.3,1,0,0.6281953039512479
1767,441,2021,44,1,58,35,113.99962085981993,1.2,1.9,-0.4,0.5,-0.3,1,0,-1.1517486026717756
1771,442,2021,44,2,32,4,102.82800874855361,0.8,1.6,0.2,-0.7,1.0,1,0,-0.3408364689534433
1775,443,2021,44,1,33,5,122.31526518352153,0.3,-1.2,-0.5,-1.1,1.7,1,0,-0.24060322328732178
1779,444,2021,44,1,34,5,96.16635419849172,1.0,-1.0,-0.4,0.7,-0.8,1,0,-0.5486517768012034
1783,445,2021,44,2,60,32,78.18183911926889,-1.6,0.1,2.6,-0.3,1.4,1,0,0.0953084512411123
1787,446,2021,44,1,29,3,94.66237406827837,0.8,-1.9,-0.3,0.8,0.8,1,0,-0.16305335885632738
1791,447,2021,44,1,62,38,105.79428024532737,-0.9,-0.8,0.7,-1.0,1.8,1,0,0.9919108311687241
1795,448,2021,44,1,49,27,95.8037430482623,0.0,-0.9,0.1,0.7,0.6,1,0,0.4109293287069193
1799,449,2021,44,1,41,21,87.76051083244495,0.2,-0.2,-0.4,0.2,1.1,1,0,1.496098206086889
1803,450,2021,45,1,40,18,80.65221692456066,1.3,0.4,-1.3,1.4,-1.5,0,1,-0.46532733197244613
1807,451,2021,45,2,23,3,102.71660784374025,0.7,1.1,1.5,0.1,-0.7,1,1,0.30208529439287884
1811,452,2021,45,2,27,4,108.9911201694909,-0.6,-0.2,-0.0,-0.8,-0.2,1,1,-1.2585444954741842
1815,453,2021,45,1,49,27,108.36910093562742,0.1,0.4,-1.5,0.9,-1.8,1,1,1.5110399574627438
1819,454,2021,45,1,46,18,101.1177327171148,0.1,1.7,1.3,0.2,0.6,1,1,0.9741555259928496
1823,455,2021,45,2,41,21,94.25941713524132,-0.1,2.2,1.9,-0.6,0.7,1,1,1.8226046731658503
1827,456,2021,45,1,26,3,106.27697649254841,0.3,-1.1,-0.3,0.7,-1.1,1,1,-0.7334359631657626
1831,457,2021,45,1,44,19,102.05586962797162,1.3,0.5,-0.3,-0.7,0.5,1,1,-1.3434456106522623
1835,458,2021,45,1,64,43,86.91984407170352,-1.0,-1.2,1.1,0.8,-0.7,1,1,-0.5385265500870492
1839,459,2021,45,2,55,30,91.60298960025085,-1.3,0.2,-1.0,1.9,-0.6,1,1,0.6690376755941657
1843,460,2021,46,1,47,20,144.75185406731782,-0.7,-0.4,-0.3,0.6,1.1,1,0,0.21616581825283737
1847,461,2021,46,1,33,11,59.1059029866899,-1.1,0.5,-0.3,0.9,-0.0,1,0,-0.4304119463498503
1851,462,2021,46,2,62,42,83.49046934374036,-0.8,-1.0,0.1,0.0,-0.4,1,0,-1.2243043250518573
1855,463,2021,46,1,23,3,110.19059824673965,-1.4,0.0,-0.1,-0.6,0.4,0,0,-0.19410877471775148
1859,464,2021,46,1,60,35,110.13405276424496,-1.9,0.7,-1.0,-0.6,-1.4,0,0,-0.39632378680647906
1863,465,2021,46,2,39,11,103.17576932588283,-3.3,0.1,-0.1,0.3,0.4,0,0,-0.5915799720297792
1867,466,2021,46,1,49,27,109.61724839679904,-1.3,-0.8,-1.1,1.7,0.2,0,0,-2.6381699695237577
